date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-03-12,LU,moderna,669,vaccine,413120,23626,0.16,0.11,5.72,474.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-13,LU,moderna,681,vaccine,413120,24307,0.16,0.11,5.88,474.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-14,LU,moderna,0,vaccine,413120,24307,0,0.12,5.88,483.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-15,LU,moderna,0,vaccine,413120,24307,0,0.12,5.88,491.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-16,LU,moderna,670,vaccine,413120,24977,0.16,0.12,6.05,499.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-17,LU,moderna,711,vaccine,413120,25688,0.17,0.12,6.22,506.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-18,LU,moderna,711,vaccine,413120,26399,0.17,0.12,6.39,506.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-19,LU,moderna,721,vaccine,413120,27120,0.17,0.12,6.56,507.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-20,LU,moderna,730,vaccine,413120,27850,0.18,0.13,6.74,555.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-21,LU,moderna,0,vaccine,413120,27850,0,0.14,6.74,595,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-22,LU,moderna,11,vaccine,413120,27861,0,0.15,6.74,633.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-23,LU,moderna,1002,vaccine,413120,28863,0.24,0.16,6.99,673.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-24,LU,moderna,990,vaccine,413120,29853,0.24,0.17,7.23,710.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-25,LU,moderna,981,vaccine,413120,30834,0.24,0.17,7.46,710.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-26,LU,moderna,999,vaccine,413120,31833,0.24,0.17,7.71,709.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-27,LU,moderna,993,vaccine,413120,32826,0.24,0.17,7.95,703.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-28,LU,moderna,0,vaccine,413120,32826,0,0.16,7.95,663,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-29,LU,moderna,1,vaccine,413120,32827,0,0.15,7.95,624.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-30,LU,moderna,961,vaccine,413120,33788,0.23,0.14,8.18,583.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-31,LU,moderna,706,vaccine,413120,34494,0.17,0.13,8.35,542,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-01,LU,moderna,710,vaccine,413120,35204,0.17,0.13,8.52,542,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-02,LU,moderna,711,vaccine,413120,35915,0.17,0.13,8.69,541.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-03,LU,moderna,705,vaccine,413120,36620,0.17,0.14,8.86,573.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-04,LU,moderna,0,vaccine,413120,36620,0,0.16,8.86,675.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-05,LU,moderna,0,vaccine,413120,36620,0,0.19,8.86,778.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-06,LU,moderna,1181,vaccine,413120,37801,0.29,0.21,9.15,880.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-07,LU,moderna,1423,vaccine,413120,39224,0.34,0.24,9.49,982.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-08,LU,moderna,1430,vaccine,413120,40654,0.35,0.24,9.84,982.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-09,LU,moderna,1424,vaccine,413120,42078,0.34,0.24,10.19,982.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-10,LU,moderna,1420,vaccine,413120,43498,0.34,0.24,10.53,1009.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-11,LU,moderna,0,vaccine,413120,43498,0,0.24,10.53,1006.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-12,LU,moderna,0,vaccine,413120,43498,0,0.24,10.53,1003.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-13,LU,moderna,1371,vaccine,413120,44869,0.33,0.24,10.86,998.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-14,LU,moderna,1402,vaccine,413120,46271,0.34,0.24,11.2,997,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-15,LU,moderna,1408,vaccine,413120,47679,0.34,0.24,11.54,997,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-16,LU,moderna,1387,vaccine,413120,49066,0.34,0.24,11.88,1004.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-17,LU,moderna,1411,vaccine,413120,50477,0.34,0.26,12.22,1085.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-18,LU,moderna,0,vaccine,413120,50477,0,0.28,12.22,1155.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-19,LU,moderna,51,vaccine,413120,50528,0.01,0.31,12.23,1273,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-20,LU,moderna,1942,vaccine,413120,52470,0.47,0.33,12.7,1353.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-21,LU,moderna,1892,vaccine,413120,54362,0.46,0.34,13.16,1401.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-22,LU,moderna,2228,vaccine,413120,56590,0.54,0.37,13.7,1540.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-23,LU,moderna,1953,vaccine,413120,58543,0.47,0.38,14.17,1562.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-24,LU,moderna,1745,vaccine,413120,60288,0.42,0.38,14.59,1569.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-25,LU,moderna,972,vaccine,413120,61260,0.24,0.38,14.83,1571.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-26,LU,moderna,203,vaccine,413120,61463,0.05,0.37,14.88,1535,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-27,LU,moderna,1991,vaccine,413120,63454,0.48,0.37,15.36,1517.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-28,LU,moderna,1911,vaccine,413120,65365,0.46,0.37,15.82,1534.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-29,LU,moderna,1970,vaccine,413120,67335,0.48,0.37,16.3,1521.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-30,LU,moderna,1831,vaccine,413120,69166,0.44,0.4,16.74,1638.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-01,LU,moderna,1866,vaccine,413120,71032,0.45,0.39,17.19,1618.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-02,LU,moderna,881,vaccine,413120,71913,0.21,0.39,17.41,1625.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-03,LU,moderna,1021,vaccine,413120,72934,0.25,0.41,17.65,1692.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-04,LU,moderna,1852,vaccine,413120,74786,0.45,0.41,18.1,1717,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-05,LU,moderna,1957,vaccine,413120,76743,0.47,0.41,18.58,1714,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-06,LU,moderna,2442,vaccine,413120,79185,0.59,0.44,19.17,1821.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-07,LU,moderna,2000,vaccine,413120,81185,0.48,0.48,19.65,1964.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-08,LU,moderna,1845,vaccine,413120,83030,0.45,0.48,20.1,1985.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-09,LU,moderna,1633,vaccine,413120,84663,0.4,0.48,20.49,1992.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-10,LU,moderna,2023,vaccine,413120,86686,0.49,0.46,20.98,1880.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-11,LU,moderna,1997,vaccine,413120,88683,0.48,0.45,21.47,1869.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-12,LU,moderna,2008,vaccine,413120,90691,0.49,0.45,21.95,1867.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-13,LU,moderna,1656,vaccine,413120,92347,0.4,0.43,22.35,1778.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-14,LU,moderna,1922,vaccine,413120,94269,0.47,0.43,22.82,1792.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-15,LU,moderna,1832,vaccine,413120,96101,0.44,0.45,23.26,1849,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-16,LU,moderna,1012,vaccine,413120,97113,0.24,0.45,23.51,1878.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-17,LU,moderna,2121,vaccine,413120,99234,0.51,0.48,24.02,1997.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-18,LU,moderna,2392,vaccine,413120,101626,0.58,0.5,24.6,2057.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-19,LU,moderna,2214,vaccine,413120,103840,0.54,0.5,25.14,2077.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-20,LU,moderna,2490,vaccine,413120,106330,0.6,0.51,25.74,2096.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-21,LU,moderna,2343,vaccine,413120,108673,0.57,0.49,26.31,2014.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-22,LU,moderna,1972,vaccine,413120,110645,0.48,0.48,26.78,1983.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-23,LU,moderna,1145,vaccine,413120,111790,0.28,0.48,27.06,1991.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-24,LU,moderna,1546,vaccine,413120,113336,0.37,0.48,27.43,1986.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-25,LU,moderna,2175,vaccine,413120,115511,0.53,0.48,27.96,1990,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-26,LU,moderna,2268,vaccine,413120,117779,0.55,0.49,28.51,2036.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-27,LU,moderna,2456,vaccine,413120,120235,0.59,0.49,29.1,2040,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-28,LU,moderna,2368,vaccine,413120,122603,0.57,0.53,29.68,2181.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-29,LU,moderna,2300,vaccine,413120,124903,0.56,0.56,30.23,2300,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-30,LU,moderna,1167,vaccine,413120,126070,0.28,0.59,30.52,2447.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-31,LU,moderna,2536,vaccine,413120,128606,0.61,0.58,31.13,2417.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-01,LU,moderna,3005,vaccine,413120,131611,0.73,0.6,31.86,2488.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-02,LU,moderna,3299,vaccine,413120,134910,0.8,0.58,32.66,2402.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-03,LU,moderna,2246,vaccine,413120,137156,0.54,0.6,33.2,2466.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-04,LU,moderna,2867,vaccine,413120,140023,0.69,0.61,33.89,2518.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-05,LU,moderna,1695,vaccine,413120,141718,0.41,0.61,34.3,2524,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-06,LU,moderna,1615,vaccine,413120,143333,0.39,0.59,34.7,2447.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-07,LU,moderna,2904,vaccine,413120,146237,0.7,0.61,35.4,2539.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-08,LU,moderna,3042,vaccine,413120,149279,0.74,0.61,36.13,2538.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-09,LU,moderna,2764,vaccine,413120,152043,0.67,0.61,36.8,2504.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-10,LU,moderna,2892,vaccine,413120,154935,0.7,0.58,37.5,2417.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-11,LU,moderna,2858,vaccine,413120,157793,0.69,0.59,38.2,2443.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-12,LU,moderna,1457,vaccine,413120,159250,0.35,0.6,38.55,2465,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-13,LU,moderna,1003,vaccine,413120,160253,0.24,0.6,38.79,2478.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-14,LU,moderna,3089,vaccine,413120,163342,0.75,0.61,39.54,2525.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-15,LU,moderna,3192,vaccine,413120,166534,0.77,0.62,40.31,2556.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-16,LU,moderna,2858,vaccine,413120,169392,0.69,0.64,41,2655.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-17,LU,moderna,3221,vaccine,413120,172613,0.78,0.64,41.78,2640.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-18,LU,moderna,3078,vaccine,413120,175691,0.75,0.63,42.53,2603.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-19,LU,moderna,2150,vaccine,413120,177841,0.52,0.63,43.05,2597.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-20,LU,moderna,894,vaccine,413120,178735,0.22,0.63,43.26,2607.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-21,LU,moderna,2830,vaccine,413120,181565,0.69,0.62,43.95,2564.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-22,LU,moderna,3152,vaccine,413120,184717,0.76,0.61,44.71,2501,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-23,LU,moderna,2928,vaccine,413120,187645,0.71,0.58,45.42,2373.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-24,LU,moderna,2917,vaccine,413120,190562,0.71,0.57,46.13,2348.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-25,LU,moderna,2636,vaccine,413120,193198,0.64,0.56,46.77,2303.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-26,LU,moderna,1257,vaccine,413120,194455,0.3,0.55,47.07,2274.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-27,LU,moderna,721,vaccine,413120,195176,0.17,0.55,47.24,2294.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-28,LU,moderna,2515,vaccine,413120,197691,0.61,0.54,47.85,2241.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-29,LU,moderna,2947,vaccine,413120,200638,0.71,0.54,48.57,2244.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-30,LU,moderna,3068,vaccine,413120,203706,0.74,0.57,49.31,2343.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-01,LU,moderna,2546,vaccine,413120,206252,0.62,0.55,49.93,2273.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-02,LU,moderna,2656,vaccine,413120,208908,0.64,0.55,50.57,2292.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-03,LU,moderna,1949,vaccine,413120,210857,0.47,0.55,51.04,2293,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-04,LU,moderna,233,vaccine,413120,211090,0.06,0.54,51.1,2241,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-05,LU,moderna,2647,vaccine,413120,213737,0.64,0.52,51.74,2157.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-06,LU,moderna,2952,vaccine,413120,216689,0.71,0.5,52.45,2058.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-07,LU,moderna,2704,vaccine,413120,219393,0.65,0.48,53.11,1973.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-08,LU,moderna,1960,vaccine,413120,221353,0.47,0.47,53.58,1940.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-09,LU,moderna,1963,vaccine,413120,223316,0.48,0.43,54.06,1792.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-10,LU,moderna,1355,vaccine,413120,224671,0.33,0.4,54.38,1640.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-11,LU,moderna,0,vaccine,413120,224671,0,0.36,54.38,1486.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-12,LU,moderna,1614,vaccine,413120,226285,0.39,0.35,54.77,1429.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-13,LU,moderna,1887,vaccine,413120,228172,0.46,0.34,55.23,1387.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-14,LU,moderna,1628,vaccine,413120,229800,0.39,0.35,55.63,1438.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-15,LU,moderna,1561,vaccine,413120,231361,0.38,0.37,56,1528.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-16,LU,moderna,1667,vaccine,413120,233028,0.4,0.36,56.41,1486.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-17,LU,moderna,1712,vaccine,413120,234740,0.41,0.35,56.82,1472.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-18,LU,moderna,630,vaccine,413120,235370,0.15,0.38,56.97,1562.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-19,LU,moderna,1319,vaccine,413120,236689,0.32,0.39,57.29,1619.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-20,LU,moderna,1789,vaccine,413120,238478,0.43,0.4,57.73,1661.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-21,LU,moderna,2262,vaccine,413120,240740,0.55,0.37,58.27,1546.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-22,LU,moderna,1955,vaccine,413120,242695,0.47,0.37,58.75,1536.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-23,LU,moderna,1964,vaccine,413120,244659,0.48,0.4,59.22,1637.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-24,LU,moderna,908,vaccine,413120,245567,0.22,0.38,59.44,1581.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-25,LU,moderna,558,vaccine,413120,246125,0.14,0.35,59.58,1449.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-26,LU,moderna,2027,vaccine,413120,248152,0.49,0.37,60.07,1510.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-27,LU,moderna,1398,vaccine,413120,249550,0.34,0.34,60.41,1400.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-28,LU,moderna,1335,vaccine,413120,250885,0.32,0.32,60.73,1300.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-29,LU,moderna,2381,vaccine,413120,253266,0.58,0.3,61.31,1220.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-30,LU,moderna,1195,vaccine,413120,254461,0.29,0.24,61.59,993,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-31,LU,moderna,208,vaccine,413120,254669,0.05,0.24,61.65,1005.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-01,LU,moderna,0,vaccine,413120,254669,0,0.24,61.65,995.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-02,LU,moderna,434,vaccine,413120,255103,0.11,0.28,61.75,1133.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-03,LU,moderna,1487,vaccine,413120,256590,0.36,0.28,62.11,1138.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-04,LU,moderna,1262,vaccine,413120,257852,0.31,0.28,62.42,1131.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-05,LU,moderna,3348,vaccine,413120,261200,0.81,0.28,63.23,1131.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-06,LU,moderna,1233,vaccine,413120,262433,0.3,0.3,63.52,1217.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-07,LU,moderna,159,vaccine,413120,262592,0.04,0.28,63.56,1147.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-08,LU,moderna,0,vaccine,413120,262592,0,0.26,63.56,1073.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-09,LU,moderna,1034,vaccine,413120,263626,0.25,0.22,63.81,928.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-10,LU,moderna,996,vaccine,413120,264622,0.24,0.19,64.05,804,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-11,LU,moderna,746,vaccine,413120,265368,0.18,0.19,64.24,802.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-12,LU,moderna,2334,vaccine,413120,267702,0.56,0.19,64.8,802.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-13,LU,moderna,359,vaccine,413120,268061,0.09,0.18,64.89,733.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-14,LU,moderna,149,vaccine,413120,268210,0.04,0.16,64.92,681.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-15,LU,moderna,0,vaccine,413120,268210,0,0.16,64.92,658.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-16,LU,moderna,549,vaccine,413120,268759,0.13,0.15,65.06,617.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-17,LU,moderna,633,vaccine,413120,269392,0.15,0.18,65.21,737.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-18,LU,moderna,584,vaccine,413120,269976,0.14,0.19,65.35,798.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-19,LU,moderna,2046,vaccine,413120,272022,0.5,0.19,65.85,798.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-20,LU,moderna,1199,vaccine,413120,273221,0.29,0.24,66.14,984.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-21,LU,moderna,577,vaccine,413120,273798,0.14,0.24,66.28,981.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-22,LU,moderna,0,vaccine,413120,273798,0,0.24,66.28,984,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-23,LU,moderna,1850,vaccine,413120,275648,0.45,0.23,66.72,935.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-24,LU,moderna,613,vaccine,413120,276261,0.15,NA,66.87,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-25,LU,moderna,603,vaccine,413120,276864,0.15,NA,67.02,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-26,LU,moderna,1706,vaccine,413120,278570,0.41,NA,67.43,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-22,LU,pfizer_biontech,2,vaccine,413120,2,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-23,LU,pfizer_biontech,49,vaccine,413120,51,0.01,NA,0.01,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-24,LU,pfizer_biontech,167,vaccine,413120,218,0.04,NA,0.05,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-25,LU,pfizer_biontech,0,vaccine,413120,218,0,0.03,0.05,139.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-26,LU,pfizer_biontech,386,vaccine,413120,604,0.09,0.04,0.15,159.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-27,LU,pfizer_biontech,0,vaccine,413120,604,0,0.04,0.15,157,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-28,LU,pfizer_biontech,374,vaccine,413120,978,0.09,0.03,0.24,133.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-29,LU,pfizer_biontech,138,vaccine,413120,1116,0.03,0.03,0.27,133.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-30,LU,pfizer_biontech,34,vaccine,413120,1150,0.01,0.02,0.28,78,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-31,LU,pfizer_biontech,0,vaccine,413120,1150,0,0.02,0.28,78,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-01,LU,pfizer_biontech,0,vaccine,413120,1150,0,0.01,0.28,24.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-02,LU,pfizer_biontech,0,vaccine,413120,1150,0,0.02,0.28,93,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-03,LU,pfizer_biontech,0,vaccine,413120,1150,0,0.03,0.28,142.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-04,LU,pfizer_biontech,0,vaccine,413120,1150,0,0.06,0.28,257.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-05,LU,pfizer_biontech,617,vaccine,413120,1767,0.15,0.11,0.43,441.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
