geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,timeframe_vacc_info,offset_vacc_info,sumTotal_vacc_info,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
NW,2020-07-01,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-02,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-03,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-04,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-05,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-06,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-07,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-08,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-09,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-10,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-11,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-12,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-13,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-14,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-15,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-16,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-17,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-18,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-19,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-20,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-21,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-22,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-23,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-24,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-25,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-26,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-27,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-28,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-29,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-30,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-07-31,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-01,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-02,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-03,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-04,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-05,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-06,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-07,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-08,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-09,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-10,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-11,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-12,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-13,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-14,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-15,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-16,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-17,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-18,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-19,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-20,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-21,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-22,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-23,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-24,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-25,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-26,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-27,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-28,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-29,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-30,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-08-31,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-01,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-02,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-03,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-04,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-05,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-06,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-07,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-08,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-09,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-10,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-11,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-12,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-13,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-14,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-15,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-16,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-17,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-18,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-19,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-20,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-21,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-22,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-23,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
